latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
45.0491,126.4502,301.6,1,1,2022-04-01,223,Terra,MODIS,48,6.03,286.1,3.9,D,0
45.0846,126.3935,302.1,1,1,2022-04-01,223,Terra,MODIS,51,6.03,285,4,D,0
45.0936,126.3959,302.3,1,1,2022-04-01,223,Terra,MODIS,52,6.03,285.7,4.2,D,0
45.1325,126.5842,301.6,1,1,2022-04-01,223,Terra,MODIS,48,6.03,286.2,3.6,D,0
45.1529,131.8462,301.7,1.2,1.1,2022-04-01,223,Terra,MODIS,32,6.03,282.5,7.3,D,0
45.2151,126.5864,308.5,1,1,2022-04-01,223,Terra,MODIS,67,6.03,285.3,8.1,D,0
45.3128,130.9032,300.8,1.1,1.1,2022-04-01,223,Terra,MODIS,42,6.03,283.3,5.1,D,2
45.4533,128.3384,302.6,1,1,2022-04-01,223,Terra,MODIS,40,6.03,282.3,5.7,D,2
45.5356,126.8771,307,1,1,2022-04-01,223,Terra,MODIS,65,6.03,283.6,8.1,D,0
45.5497,126.2934,301,1,1,2022-04-01,223,Terra,MODIS,44,6.03,285.6,3.8,D,0
45.585,126.1673,307.5,1,1,2022-04-01,223,Terra,MODIS,66,6.03,284.9,8,D,0
45.8069,126.851,306.7,1,1,2022-04-01,223,Terra,MODIS,64,6.03,284.6,8,D,0
45.9037,126.6825,314.4,1,1,2022-04-01,223,Terra,MODIS,64,6.03,284,15.5,D,0
45.9364,122.5896,303.3,1.4,1.2,2022-04-01,223,Terra,MODIS,52,6.03,288.3,7.4,D,0
45.9774,128.7356,300.1,1,1,2022-04-01,223,Terra,MODIS,5,6.03,281.4,4.8,D,2
45.9795,126.2552,304.1,1,1,2022-04-01,223,Terra,MODIS,58,6.03,285.7,6.9,D,0
46.1697,129.4101,300.4,1,1,2022-04-01,223,Terra,MODIS,31,6.03,281.7,5,D,2
46.3123,129.5652,303.7,1,1,2022-04-01,223,Terra,MODIS,19,6.03,284.6,5.6,D,2
46.5012,123.8799,300.2,1.2,1.1,2022-04-01,223,Terra,MODIS,29,6.03,283.8,5.7,D,0
46.7862,130.2087,304.7,1,1,2022-04-01,223,Terra,MODIS,33,6.03,283.7,6.8,D,2
46.8018,130.2768,304.8,1.1,1,2022-04-01,223,Terra,MODIS,23,6.03,283.3,5.2,D,2
46.8358,122.984,305.6,1.4,1.2,2022-04-01,223,Terra,MODIS,30,6.03,290.1,7.4,D,0
46.9505,128.8684,300.2,1,1,2022-04-01,223,Terra,MODIS,31,6.03,278.4,7.1,D,2
47.0308,123.4834,301.2,1.3,1.1,2022-04-01,223,Terra,MODIS,45,6.03,284.7,5.6,D,0
47.0313,123.3779,300.3,1.3,1.1,2022-04-01,223,Terra,MODIS,33,6.03,285.4,4.4,D,0
47.174,127.9153,308.1,1,1,2022-04-01,223,Terra,MODIS,66,6.03,278.6,10.9,D,0
47.1983,128.004,301.1,1,1,2022-04-01,223,Terra,MODIS,29,6.03,278.1,6.3,D,0
47.223,128.025,303.5,1,1,2022-04-01,223,Terra,MODIS,31,6.03,278.1,7.5,D,0
47.2527,127.8165,301.2,1,1,2022-04-01,223,Terra,MODIS,45,6.03,277.4,6.9,D,0
47.2545,127.8034,307.8,1,1,2022-04-01,223,Terra,MODIS,66,6.03,278.6,11.1,D,0
47.2676,127.8411,317,1,1,2022-04-01,223,Terra,MODIS,49,6.03,277.7,16.2,D,0
47.2695,127.828,354.2,1,1,2022-04-01,223,Terra,MODIS,97,6.03,280.8,73.5,D,0
41.1635,123,311,1.2,1.1,2022-04-01,224,Terra,MODIS,60,6.03,291.7,9.7,D,2
41.3961,123.361,300.9,1.1,1.1,2022-04-01,224,Terra,MODIS,39,6.03,288.5,4,D,2
41.3977,123.3475,301.3,1.1,1.1,2022-04-01,224,Terra,MODIS,39,6.03,286,4.1,D,2
41.7782,126.0157,303.6,1,1,2022-04-01,224,Terra,MODIS,40,6.03,288.4,6.1,D,2
41.8453,123.7616,304.4,1.1,1.1,2022-04-01,224,Terra,MODIS,52,6.03,290.7,5.6,D,2
42.5402,129.0033,303.6,1.1,1,2022-04-01,224,Terra,MODIS,27,6.03,285.8,4.4,D,2
42.8809,129.3644,300.6,1.1,1,2022-04-01,224,Terra,MODIS,39,6.03,285.6,3.7,D,2
43.1643,123.0019,301.5,1.2,1.1,2022-04-01,224,Terra,MODIS,27,6.03,287.2,5.5,D,0
43.292,128.5041,300.4,1,1,2022-04-01,224,Terra,MODIS,36,6.03,282.5,4.5,D,2
43.3492,128.2613,301.7,1,1,2022-04-01,224,Terra,MODIS,37,6.03,283.6,4.2,D,2
43.5199,122.426,307.4,1.3,1.1,2022-04-01,224,Terra,MODIS,63,6.03,289.9,8.7,D,0
36.7401,127.4042,305.8,1.1,1,2022-04-01,225,Terra,MODIS,62,6.03,283.2,7.6,D,0
36.814,127.0545,305.7,1.1,1,2022-04-01,225,Terra,MODIS,62,6.03,289.8,5.8,D,0
36.9817,126.7123,313.8,1.1,1,2022-04-01,225,Terra,MODIS,67,6.03,295.8,10.1,D,2
37.1902,127.4878,309.8,1.1,1,2022-04-01,225,Terra,MODIS,69,6.03,291.3,8.3,D,0
37.3042,126.7869,305.2,1,1,2022-04-01,225,Terra,MODIS,0,6.03,291.7,4.4,D,2
38.0528,126.9698,303.4,1,1,2022-04-01,225,Terra,MODIS,56,6.03,290.4,4.6,D,0
38.0547,126.958,303.1,1,1,2022-04-01,225,Terra,MODIS,55,6.03,290.1,4.3,D,0
38.1414,116.0641,306,2.6,1.6,2022-04-01,225,Terra,MODIS,58,6.03,292.3,15.3,D,0
39.9228,123.4166,306.3,1.1,1,2022-04-01,225,Terra,MODIS,52,6.03,292.2,4.2,D,0
34.9737,126.6924,306.4,1.1,1,2022-04-01,226,Terra,MODIS,45,6.03,293.7,5,D,0
35.1276,126.7667,313.1,1.1,1,2022-04-01,226,Terra,MODIS,32,6.03,295.5,9.1,D,0
35.164,126.6045,304,1.1,1,2022-04-01,226,Terra,MODIS,45,6.03,290,4.8,D,0
35.1952,126.8018,320.6,1.1,1,2022-04-01,226,Terra,MODIS,56,6.03,296.1,15.3,D,2
35.2376,126.8367,308.2,1.1,1,2022-04-01,226,Terra,MODIS,65,6.03,291.1,6.5,D,2
35.495,126.6727,305.2,1.1,1,2022-04-01,226,Terra,MODIS,48,6.03,290.5,5.5,D,0
35.6146,126.9168,305.7,1.1,1,2022-04-01,226,Terra,MODIS,50,6.03,292.7,4.7,D,0
35.8414,126.88,304.9,1.1,1,2022-04-01,226,Terra,MODIS,52,6.03,288.5,4.8,D,0
14.8359,120.2851,322.6,1,1,2022-04-01,231,Terra,MODIS,0,6.03,300.9,10.1,D,2
15.2321,120.1623,319.6,1,1,2022-04-01,231,Terra,MODIS,31,6.03,298.9,7.7,D,0
15.4681,120.9861,327.7,1,1,2022-04-01,231,Terra,MODIS,62,6.03,298.5,18.5,D,0
15.4688,120.8586,321.8,1,1,2022-04-01,231,Terra,MODIS,69,6.03,301.4,8.8,D,0
15.4695,120.9765,334.2,1,1,2022-04-01,231,Terra,MODIS,69,6.03,301.9,26,D,2
15.4909,120.5904,324.5,1,1,2022-04-01,231,Terra,MODIS,65,6.03,302.4,7.9,D,2
16.2277,120.8422,322.3,1,1,2022-04-01,231,Terra,MODIS,72,6.03,299.7,14,D,0
16.2367,120.8434,328.3,1,1,2022-04-01,231,Terra,MODIS,82,6.03,298.3,20.2,D,0
16.6832,121.5487,321.5,1.1,1,2022-04-01,231,Terra,MODIS,60,6.03,299.4,11.3,D,2
18.2169,120.5499,326.2,1,1,2022-04-01,231,Terra,MODIS,0,6.03,305.6,11.1,D,0
13.0326,120.8582,323.7,1.1,1,2022-04-01,232,Terra,MODIS,77,6.03,298.8,14.5,D,0
13.0342,120.8482,335.5,1.1,1,2022-04-01,232,Terra,MODIS,87,6.03,297.9,30.6,D,0
13.727,120.2394,310.6,1,1,2022-04-01,232,Terra,MODIS,0,6.03,293.7,3.8,D,0
10.3484,123.1456,314.5,1.6,1.2,2022-04-01,233,Terra,MODIS,61,6.03,293.7,12.8,D,0
10.3507,123.1313,319.8,1.6,1.2,2022-04-01,233,Terra,MODIS,72,6.03,294.4,23.2,D,0
10.351,123.1373,326.3,1.6,1.2,2022-04-01,233,Terra,MODIS,79,6.03,294.3,35.6,D,0
-3.0085,120.1994,313.4,1.6,1.2,2022-04-01,236,Terra,MODIS,33,6.03,289.3,12.5,D,2
-2.9673,119.9042,307.9,1.5,1.2,2022-04-01,236,Terra,MODIS,50,6.03,288.2,7.6,D,2
-8.8934,116.3045,314.9,1.1,1,2022-04-01,238,Terra,MODIS,0,6.03,297,9.1,D,0
-8.4546,118.7356,313.6,1.5,1.2,2022-04-01,238,Terra,MODIS,36,6.03,294.1,10.5,D,2
-20.0593,121.4312,322.3,3.5,1.8,2022-04-01,241,Terra,MODIS,63,6.03,300,44.4,D,0
-20.0501,121.4377,321,3.5,1.8,2022-04-01,241,Terra,MODIS,32,6.03,299.8,34.2,D,0
-32.2797,118.2718,311,2.9,1.6,2022-04-01,244,Terra,MODIS,58,6.03,293.2,22.3,D,0
-32.2797,118.2786,313.3,2.9,1.6,2022-04-01,244,Terra,MODIS,64,6.03,293.3,30.2,D,0
-34.6932,116.4671,351.4,2.3,1.5,2022-04-01,245,Terra,MODIS,96,6.03,293.3,215.5,D,0
-34.6912,116.4414,343.5,2.3,1.5,2022-04-01,245,Terra,MODIS,93,6.03,292.8,159.4,D,0
-34.6854,116.4747,377.7,2.3,1.5,2022-04-01,245,Terra,MODIS,100,6.03,295.5,486.4,D,0
-34.6833,116.4489,409.6,2.3,1.5,2022-04-01,245,Terra,MODIS,100,6.03,298.7,1073.3,D,0
-34.6811,116.4233,337.4,2.3,1.5,2022-04-01,245,Terra,MODIS,90,6.03,292.6,123.5,D,0
-34.6797,116.4685,387.4,2.3,1.5,2022-04-01,245,Terra,MODIS,100,6.03,296.3,633.1,D,0
-34.6777,116.4426,382.9,2.3,1.5,2022-04-01,245,Terra,MODIS,100,6.03,296.3,561.5,D,0
-34.6758,116.4172,315.2,2.3,1.5,2022-04-01,245,Terra,MODIS,73,6.03,292.3,37.9,D,0
-33.8438,120.7617,314.9,4.4,1.9,2022-04-01,245,Terra,MODIS,54,6.03,293.2,58.3,D,0
-33.8437,120.7691,314.7,4.4,1.9,2022-04-01,245,Terra,MODIS,53,6.03,293.2,62.2,D,0
-33.5295,118.1994,314.9,3,1.6,2022-04-01,245,Terra,MODIS,60,6.03,291.1,42,D,0
-33.5283,118.1745,329,2.9,1.6,2022-04-01,245,Terra,MODIS,84,6.03,291.6,111,D,0
-33.5275,118.1676,329.3,2.9,1.6,2022-04-01,245,Terra,MODIS,84,6.03,291.2,112.6,D,0
-33.5134,118.1757,317.7,2.9,1.6,2022-04-01,245,Terra,MODIS,74,6.03,291.1,54.5,D,0
-35.6618,-65.6954,303.2,1.1,1,2022-04-01,315,Terra,MODIS,54,6.03,281.3,9.5,N,0
-35.6525,-65.6977,300.4,1.1,1,2022-04-01,315,Terra,MODIS,26,6.03,281.4,7.7,N,0
-34.1084,-70.456,313.6,1.1,1,2022-04-01,316,Terra,MODIS,87,6.03,283.7,17.3,N,2
-34.1046,-70.4622,305.1,1.1,1,2022-04-01,316,Terra,MODIS,63,6.03,282,11.6,N,2
-32.8075,-70.9522,311.9,1.1,1.1,2022-04-01,316,Terra,MODIS,84,6.03,286.8,15.8,N,2
-26.4377,-69.4803,313.6,1,1,2022-04-01,318,Terra,MODIS,87,6.03,279.5,17,N,2
-22.3209,-68.8791,306.3,1.1,1.1,2022-04-01,319,Terra,MODIS,68,6.03,281.2,12.8,N,2
5.0264,-69.8011,303.2,2.6,1.6,2022-04-01,326,Terra,MODIS,54,6.03,290.2,14.1,N,0
5.0449,-70.4026,303.8,2.3,1.5,2022-04-01,326,Terra,MODIS,57,6.03,287.1,18.5,N,0
5.2351,-72.0875,305,1.7,1.3,2022-04-01,326,Terra,MODIS,62,6.03,291,12.1,N,0
5.286,-72.0371,305.3,1.8,1.3,2022-04-01,326,Terra,MODIS,64,6.03,291.1,13.5,N,0
5.8418,-70.5867,303.2,2.3,1.5,2022-04-01,326,Terra,MODIS,54,6.03,290.3,17.6,N,0
6.1572,-69.4191,306.5,2.9,1.6,2022-04-01,326,Terra,MODIS,68,6.03,293.5,24.5,N,0
6.1753,-68.2266,302.5,3.6,1.8,2022-04-01,326,Terra,MODIS,49,6.03,292.4,21,N,0
6.1836,-68.233,302.7,3.6,1.8,2022-04-01,326,Terra,MODIS,22,6.03,292.5,20.4,N,0
6.1583,-69.4258,303.5,2.9,1.6,2022-04-01,327,Terra,MODIS,55,6.03,293.3,16.4,N,0
6.5496,-71.1608,304.3,2.2,1.4,2022-04-01,327,Terra,MODIS,59,6.03,291.1,14.7,N,0
6.5501,-71.3607,301.1,2.1,1.4,2022-04-01,327,Terra,MODIS,38,6.03,291,9.9,N,0
6.5514,-71.1471,302.3,2.2,1.4,2022-04-01,327,Terra,MODIS,21,6.03,291.1,10.2,N,0
6.5627,-71.3624,351.5,2.1,1.4,2022-04-01,327,Terra,MODIS,100,6.03,291.9,189.8,N,0
6.5652,-71.3436,315.7,2.1,1.4,2022-04-01,327,Terra,MODIS,92,6.03,290.6,38.4,N,0
6.7448,-70.2695,307.8,2.6,1.5,2022-04-01,327,Terra,MODIS,53,6.03,287.4,39,N,0
7.0204,-70.2537,302.9,2.6,1.5,2022-04-01,327,Terra,MODIS,14,6.03,289.4,22.9,N,0
7.1267,-69.3105,302.7,3.1,1.7,2022-04-01,327,Terra,MODIS,51,6.03,291.9,24.1,N,0
7.1478,-70.0827,304.1,2.7,1.6,2022-04-01,327,Terra,MODIS,59,6.03,290.2,21.6,N,0
7.1509,-70.0585,301.4,2.7,1.6,2022-04-01,327,Terra,MODIS,41,6.03,290.4,14.7,N,0
7.152,-70.0898,300.9,2.7,1.6,2022-04-01,327,Terra,MODIS,35,6.03,290.1,14.5,N,0
7.155,-70.0656,307.6,2.7,1.6,2022-04-01,327,Terra,MODIS,72,6.03,290.4,31.1,N,0
7.1596,-69.6494,328.6,2.9,1.6,2022-04-01,327,Terra,MODIS,100,6.03,292,127.1,N,0
7.1629,-69.6232,314.4,2.9,1.6,2022-04-01,327,Terra,MODIS,89,6.03,291.4,59.7,N,0
7.306,-66.9973,302.3,4.7,2,2022-04-01,327,Terra,MODIS,48,6.03,291.8,33.2,N,0
7.3101,-66.9596,310.5,4.7,2,2022-04-01,327,Terra,MODIS,80,6.03,292.1,84.2,N,0
7.3114,-66.9548,309.9,4.7,2,2022-04-01,327,Terra,MODIS,79,6.03,292,78.5,N,0
7.3578,-69.7733,303.1,2.9,1.6,2022-04-01,327,Terra,MODIS,46,6.03,291.3,17.3,N,0
7.6684,-69.6924,315.2,2.9,1.6,2022-04-01,327,Terra,MODIS,83,6.03,291.9,55.9,N,0
7.669,-69.6983,314.3,2.9,1.6,2022-04-01,327,Terra,MODIS,89,6.03,291.8,54.9,N,0
7.6723,-69.6717,307.9,3,1.6,2022-04-01,327,Terra,MODIS,50,6.03,291.5,31.4,N,0
7.6831,-69.6943,317,2.9,1.6,2022-04-01,327,Terra,MODIS,94,6.03,291.3,63.7,N,0
7.6837,-69.7001,309.6,2.9,1.6,2022-04-01,327,Terra,MODIS,78,6.03,291.2,39.2,N,0
7.687,-69.6736,307.3,3,1.6,2022-04-01,327,Terra,MODIS,71,6.03,291.2,30.5,N,0
7.7264,-69.5969,304.1,3,1.6,2022-04-01,327,Terra,MODIS,58,6.03,291.7,22.2,N,0
7.7412,-69.6054,315.7,3,1.6,2022-04-01,327,Terra,MODIS,92,6.03,291.5,63.2,N,0
7.7412,-69.5988,313.6,3,1.6,2022-04-01,327,Terra,MODIS,87,6.03,291.5,54.1,N,0
7.7707,-69.851,305.1,2.9,1.6,2022-04-01,327,Terra,MODIS,63,6.03,291.7,25.1,N,0
7.7852,-69.8529,302.4,2.9,1.6,2022-04-01,327,Terra,MODIS,21,6.03,291.2,16.5,N,0
7.8387,-68.9156,301.2,3.4,1.7,2022-04-01,327,Terra,MODIS,39,6.03,291.1,24.9,N,0
7.8824,-69.6839,308.2,3,1.6,2022-04-01,327,Terra,MODIS,74,6.03,290.1,40.5,N,0
7.8869,-69.1415,303.3,3.3,1.7,2022-04-01,327,Terra,MODIS,43,6.03,289.9,26.4,N,0
7.8903,-69.1364,310.9,3.3,1.7,2022-04-01,327,Terra,MODIS,81,6.03,290.2,56.9,N,0
7.9022,-69.1435,303.4,3.3,1.7,2022-04-01,327,Terra,MODIS,44,6.03,290.2,26.5,N,0
7.9938,-69.759,302.9,2.9,1.6,2022-04-01,327,Terra,MODIS,31,6.03,289.7,20.6,N,0
8.0152,-69.7076,302.2,3,1.6,2022-04-01,327,Terra,MODIS,27,6.03,290.3,18.9,N,0
8.0156,-69.7132,302.9,3,1.6,2022-04-01,327,Terra,MODIS,29,6.03,290.5,20.6,N,0
8.6939,-67.6066,301.9,4.4,1.9,2022-04-01,327,Terra,MODIS,45,6.03,290,26.2,N,0
8.7627,-67.33,305.5,4.7,2,2022-04-01,327,Terra,MODIS,64,6.03,289.8,47,N,0
8.7634,-67.3228,306.3,4.7,2,2022-04-01,327,Terra,MODIS,68,6.03,289.9,51.4,N,0
9.0986,-73.5928,304.9,1.5,1.2,2022-04-01,327,Terra,MODIS,16,6.03,288,10.8,N,0
9.2706,-67.7547,312.6,4.4,1.9,2022-04-01,327,Terra,MODIS,85,6.03,290.9,80.8,N,0
9.2721,-67.762,311.7,4.4,1.9,2022-04-01,327,Terra,MODIS,83,6.03,291,76.9,N,0
9.9109,-84.0506,306.8,2,1.4,2022-04-01,328,Terra,MODIS,69,6.03,280.2,28.9,N,2
14.0445,-86.6984,306,2.7,1.6,2022-04-01,329,Terra,MODIS,66,6.03,291.6,26.4,N,0
14.0492,-86.7043,303.8,2.7,1.6,2022-04-01,329,Terra,MODIS,57,6.03,291.2,22.9,N,0
14.737,-87.1408,308.6,2.8,1.6,2022-04-01,329,Terra,MODIS,75,6.03,292.1,34.4,N,0
14.7778,-86.9931,301.8,2.7,1.6,2022-04-01,329,Terra,MODIS,44,6.03,291.7,16.2,N,0
14.8603,-89.6697,303,4.3,1.9,2022-04-01,330,Terra,MODIS,48,6.03,289.9,33,N,0
17.4847,-90.5103,303.9,4.4,1.9,2022-04-01,330,Terra,MODIS,38,6.03,292.8,27.6,N,0
17.4925,-90.4699,306.4,4.4,1.9,2022-04-01,330,Terra,MODIS,66,6.03,292.6,39.9,N,0
17.4946,-90.4766,308,4.4,1.9,2022-04-01,330,Terra,MODIS,72,6.03,292.7,52.4,N,0
20.2547,-75.8193,308.2,1.6,1.2,2022-04-01,331,Terra,MODIS,74,6.03,291.3,16.1,N,0
22.4969,-80.4553,302.6,1,1,2022-04-01,331,Terra,MODIS,50,6.03,291.8,4.7,N,0
25.9423,-80.5368,305.9,1,1,2022-04-01,332,Terra,MODIS,66,6.03,292.6,6.2,N,0
25.9696,-80.5413,320.8,1,1,2022-04-01,332,Terra,MODIS,100,6.03,293,18,N,0
25.9723,-80.5208,304.2,1,1,2022-04-01,332,Terra,MODIS,27,6.03,292.2,4.1,N,0
25.981,-80.518,310.6,1,1,2022-04-01,332,Terra,MODIS,81,6.03,292.6,9.2,N,0
25.9823,-80.5077,312,1,1,2022-04-01,332,Terra,MODIS,84,6.03,292.7,10.4,N,0
25.9887,-80.5298,313.2,1,1,2022-04-01,332,Terra,MODIS,86,6.03,292.9,11.3,N,0
25.9901,-80.5195,318.6,1,1,2022-04-01,332,Terra,MODIS,97,6.03,292.9,16.2,N,0
33.0169,-79.8866,300.9,1.3,1.1,2022-04-01,334,Terra,MODIS,11,6.03,289.5,7.3,N,2
51.6329,119.9368,310.6,3.3,1.7,2022-04-01,359,Terra,MODIS,70,6.03,280.7,71.4,D,0
52.0375,119.4982,307,3,1.7,2022-04-01,359,Terra,MODIS,52,6.03,279,48.4,D,0
52.051,119.5084,302.9,3,1.7,2022-04-01,359,Terra,MODIS,38,6.03,279.2,36.6,D,0
52.5829,115.2684,301.8,1.9,1.3,2022-04-01,359,Terra,MODIS,49,6.03,278.6,19,D,0
52.5871,115.2775,302.7,1.9,1.3,2022-04-01,359,Terra,MODIS,32,6.03,277.9,18.7,D,0
52.6097,115.2917,306.2,1.9,1.3,2022-04-01,359,Terra,MODIS,63,6.03,277.9,25.2,D,0
52.6835,118.776,301.7,2.7,1.6,2022-04-01,359,Terra,MODIS,37,6.03,279.9,32.3,D,0
54.0437,123.2388,300.5,3.7,1.8,2022-04-01,359,Terra,MODIS,35,6.03,275.8,46.7,D,0
54.0586,123.1894,339.4,3.6,1.8,2022-04-01,359,Terra,MODIS,91,6.03,279.2,298.8,D,0
54.0652,123.2019,339.7,3.6,1.8,2022-04-01,359,Terra,MODIS,92,6.03,280.8,303.6,D,0
50.3354,118.5131,327.6,3.1,1.7,2022-04-01,400,Terra,MODIS,85,6.03,287.5,131.8,D,0
50.3369,118.5096,328.5,3.1,1.7,2022-04-01,400,Terra,MODIS,86,6.03,287.9,135.8,D,0
50.3464,118.4734,336.1,3.1,1.7,2022-04-01,400,Terra,MODIS,90,6.03,287.7,190.8,D,0
50.3477,118.4698,332.1,3.1,1.7,2022-04-01,400,Terra,MODIS,88,6.03,287.5,160.3,D,0
50.3492,118.5227,305.2,3.1,1.7,2022-04-01,400,Terra,MODIS,55,6.03,287.1,32.9,D,0
50.3601,118.483,303.5,3.1,1.7,2022-04-01,400,Terra,MODIS,54,6.03,286.3,27.4,D,0
50.6307,106.4204,313.9,1,1,2022-04-01,400,Terra,MODIS,74,6.03,282.3,14.4,D,0
50.7435,107.113,314.2,1,1,2022-04-01,400,Terra,MODIS,75,6.03,281.9,15.9,D,0
50.7523,106.7153,311.3,1,1,2022-04-01,400,Terra,MODIS,71,6.03,284.9,13.1,D,0
50.8001,106.5891,320.9,1,1,2022-04-01,400,Terra,MODIS,80,6.03,287.1,20.1,D,0
51.0125,109.1838,318.7,1.2,1.1,2022-04-01,400,Terra,MODIS,79,6.03,276.3,26.6,D,0
51.0154,109.1681,301.9,1.2,1.1,2022-04-01,400,Terra,MODIS,49,6.03,275.9,10.9,D,0
51.0473,106.6244,310.3,1,1,2022-04-01,400,Terra,MODIS,61,6.03,287,9.8,D,0
51.0837,119.1329,307.8,3.1,1.7,2022-04-01,400,Terra,MODIS,47,6.03,283.9,42.8,D,0
51.0949,119.0927,306.5,3.1,1.7,2022-04-01,400,Terra,MODIS,40,6.03,284,40,D,0
51.0961,119.1461,324,3.1,1.7,2022-04-01,400,Terra,MODIS,64,6.03,282.9,112.7,D,0
51.0977,119.142,328.7,3.1,1.7,2022-04-01,400,Terra,MODIS,86,6.03,283.2,145.1,D,0
51.1075,119.1055,318.4,3.1,1.7,2022-04-01,400,Terra,MODIS,35,6.03,284.1,82.7,D,0
51.1091,119.1011,312.4,3.1,1.7,2022-04-01,400,Terra,MODIS,59,6.03,283.9,61,D,0
51.4967,116.0508,300.7,2.2,1.4,2022-04-01,400,Terra,MODIS,38,6.03,280.3,20.5,D,0
51.5189,108.4597,300.2,1.1,1,2022-04-01,400,Terra,MODIS,31,6.03,281,7.5,D,0
51.5663,113.0146,312.4,1.6,1.2,2022-04-01,400,Terra,MODIS,50,6.03,281.1,24.1,D,0
51.5705,112.9994,345.7,1.6,1.2,2022-04-01,400,Terra,MODIS,94,6.03,285.2,107.9,D,0
51.5709,112.9931,337.3,1.6,1.2,2022-04-01,400,Terra,MODIS,90,6.03,285.1,78.3,D,0
51.5752,112.9777,307.8,1.6,1.2,2022-04-01,400,Terra,MODIS,59,6.03,284.2,16.9,D,0
51.5811,113.0052,309.4,1.6,1.2,2022-04-01,400,Terra,MODIS,68,6.03,281.6,20.1,D,0
51.7363,111.7605,328.1,1.4,1.2,2022-04-01,400,Terra,MODIS,71,6.03,274.3,45.7,D,0
51.7464,111.7655,346,1.4,1.2,2022-04-01,400,Terra,MODIS,94,6.03,278.8,92.4,D,0
51.7503,111.7466,324.1,1.4,1.2,2022-04-01,400,Terra,MODIS,49,6.03,276.3,38.8,D,0
51.7604,111.7516,329.8,1.4,1.2,2022-04-01,400,Terra,MODIS,34,6.03,276.3,48,D,0
51.7688,113.0248,300.2,1.6,1.2,2022-04-01,400,Terra,MODIS,27,6.03,286.1,8.4,D,0
51.7711,114.2208,304.3,1.8,1.3,2022-04-01,400,Terra,MODIS,58,6.03,282.4,18.9,D,0
51.7775,114.2305,303.9,1.8,1.3,2022-04-01,400,Terra,MODIS,38,6.03,281.8,17.4,D,0
51.9318,115.3976,304.2,2,1.4,2022-04-01,400,Terra,MODIS,58,6.03,280,23.1,D,0
52.0676,115.8121,309.6,2.1,1.4,2022-04-01,400,Terra,MODIS,69,6.03,284.8,31.6,D,2
52.0684,115.8194,314.7,2.1,1.4,2022-04-01,400,Terra,MODIS,75,6.03,284.3,40.5,D,0
53.0335,111.3684,313.2,1.3,1.1,2022-04-01,400,Terra,MODIS,64,6.03,270.3,22.2,D,0
40.4608,106.7866,313.4,1.5,1.2,2022-04-01,403,Terra,MODIS,60,6.03,295.2,10.7,D,0
40.4713,106.7901,342.6,1.5,1.2,2022-04-01,403,Terra,MODIS,91,6.03,296,74.9,D,0
40.4746,106.7733,315.7,1.5,1.2,2022-04-01,403,Terra,MODIS,66,6.03,296.2,14.1,D,0
35.3219,110.4839,319.9,3.3,1.7,2022-04-01,404,Terra,MODIS,80,6.03,293.1,84.2,D,0
35.3252,110.4802,324.6,3.3,1.7,2022-04-01,404,Terra,MODIS,78,6.03,293.3,110.7,D,0
35.33,110.4504,333.8,3.3,1.7,2022-04-01,404,Terra,MODIS,67,6.03,292.8,175.3,D,0
35.3331,110.4463,328.9,3.3,1.7,2022-04-01,404,Terra,MODIS,65,6.03,292.6,138.9,D,0
38.5009,102.2416,316.6,1,1,2022-04-01,404,Terra,MODIS,56,6.03,298.9,7.9,D,2
38.5027,102.2299,321.2,1,1,2022-04-01,404,Terra,MODIS,69,6.03,299.7,12.6,D,2
38.6864,103.3183,317.5,1.1,1,2022-04-01,404,Terra,MODIS,51,6.03,300.4,8.3,D,0
34.0295,108.7087,306.8,2.8,1.6,2022-04-01,405,Terra,MODIS,64,6.03,293.1,20.4,D,2
34.8052,104.5132,311.9,1.4,1.2,2022-04-01,405,Terra,MODIS,64,6.03,292.5,12.5,D,0
35.1711,103.9758,321.2,1.3,1.1,2022-04-01,405,Terra,MODIS,79,6.03,292.1,22.9,D,0
35.1736,103.9619,310.3,1.3,1.1,2022-04-01,405,Terra,MODIS,61,6.03,291.6,8.5,D,0
21.1259,101.1342,319.4,1.6,1.2,2022-04-01,408,Terra,MODIS,58,6.03,294.8,21.4,D,0
21.1263,101.1278,326,1.6,1.2,2022-04-01,408,Terra,MODIS,68,6.03,295.7,35,D,0
21.1286,101.1192,318.7,1.6,1.2,2022-04-01,408,Terra,MODIS,62,6.03,296.2,18.4,D,0
21.4329,98.6467,330.6,1.1,1.1,2022-04-01,408,Terra,MODIS,85,6.03,295.5,29.2,D,0
21.4391,98.6687,311.4,1.1,1.1,2022-04-01,408,Terra,MODIS,49,6.03,293.7,7.7,D,0
21.4407,98.6581,313.8,1.1,1.1,2022-04-01,408,Terra,MODIS,34,6.03,294.1,8.9,D,0
21.4424,98.6475,356.8,1.1,1.1,2022-04-01,408,Terra,MODIS,98,6.03,297,87.6,D,0
21.4441,98.6369,339.9,1.1,1.1,2022-04-01,408,Terra,MODIS,90,6.03,295.1,44.4,D,0
21.4448,98.6641,364,1.1,1.1,2022-04-01,408,Terra,MODIS,100,6.03,295.5,107.5,D,0
